,STATE,DATE,HIGHWAY_GALLONS,State_abb,StateCode,FIPScode,MF_num,year
520,Arkansas,1980-03-31,279856000.0,AR,4.0,5.0,MF-33GA,1980
521,Arkansas,1980-06-30,301879000.0,AR,4.0,5.0,MF-33GA,1980
522,Arkansas,1980-09-30,300883000.0,AR,4.0,5.0,MF-33GA,1980
523,Arkansas,1980-12-31,296182000.0,AR,4.0,5.0,MF-33GA,1980
524,Arkansas,1981-03-31,263391000.0,AR,4.0,5.0,MF-33GA,1981
525,Arkansas,1981-06-30,295953000.0,AR,4.0,5.0,MF-33GA,1981
526,Arkansas,1981-09-30,299958000.0,AR,4.0,5.0,MF-33GA,1981
527,Arkansas,1981-12-31,278696000.0,AR,4.0,5.0,MF-33GA,1981
528,Arkansas,1982-03-31,254876000.0,AR,4.0,5.0,MF-33GA,1982
529,Arkansas,1982-06-30,298597000.0,AR,4.0,5.0,MF-33GA,1982
530,Arkansas,1982-09-30,292914000.0,AR,4.0,5.0,MF-33GA,1982
531,Arkansas,1982-12-31,277079000.0,AR,4.0,5.0,MF-33GA,1982
532,Arkansas,1983-03-31,259055000.0,AR,4.0,5.0,MF-33GA,1983
533,Arkansas,1983-06-30,284846000.0,AR,4.0,5.0,MF-33GA,1983
534,Arkansas,1983-09-30,294090000.0,AR,4.0,5.0,MF-33GA,1983
535,Arkansas,1983-12-31,290366000.0,AR,4.0,5.0,MF-33GA,1983
536,Arkansas,1984-03-31,255851000.0,AR,4.0,5.0,MF-33GA,1984
537,Arkansas,1984-06-30,319946000.0,AR,4.0,5.0,MF-33GA,1984
538,Arkansas,1984-09-30,321372000.0,AR,4.0,5.0,MF-33GA,1984
539,Arkansas,1984-12-31,295898000.0,AR,4.0,5.0,MF-33GA,1984
540,Arkansas,1985-03-31,251344000.0,AR,4.0,5.0,MF-33GA,1985
541,Arkansas,1985-06-30,323736000.0,AR,4.0,5.0,MF-33GA,1985
542,Arkansas,1985-09-30,306258000.0,AR,4.0,5.0,MF-33GA,1985
543,Arkansas,1985-12-31,284864000.0,AR,4.0,5.0,MF-33GA,1985
544,Arkansas,1986-03-31,279488000.0,AR,4.0,5.0,MF-33GA,1986
545,Arkansas,1986-06-30,309860000.0,AR,4.0,5.0,MF-33GA,1986
546,Arkansas,1986-09-30,321100000.0,AR,4.0,5.0,MF-33GA,1986
547,Arkansas,1986-12-31,301587000.0,AR,4.0,5.0,MF-33GA,1986
548,Arkansas,1987-03-31,279299000.0,AR,4.0,5.0,MF-33GA,1987
549,Arkansas,1987-06-30,327265000.0,AR,4.0,5.0,MF-33GA,1987
550,Arkansas,1987-09-30,326094000.0,AR,4.0,5.0,MF-33GA,1987
551,Arkansas,1987-12-31,309138000.0,AR,4.0,5.0,MF-33GA,1987
552,Arkansas,1988-03-31,295885000.0,AR,4.0,5.0,MF-33GA,1988
553,Arkansas,1988-06-30,330878000.0,AR,4.0,5.0,MF-33GA,1988
554,Arkansas,1988-09-30,328266000.0,AR,4.0,5.0,MF-33GA,1988
555,Arkansas,1988-12-31,317149000.0,AR,4.0,5.0,MF-33GA,1988
556,Arkansas,1989-03-31,278157000.0,AR,4.0,5.0,MF-33GA,1989
557,Arkansas,1989-06-30,336680000.0,AR,4.0,5.0,MF-33GA,1989
558,Arkansas,1989-09-30,334048000.0,AR,4.0,5.0,MF-33GA,1989
559,Arkansas,1989-12-31,326114000.0,AR,4.0,5.0,MF-33GA,1989
560,Arkansas,1990-03-31,256631000.0,AR,4.0,5.0,MF-33GA,1990
561,Arkansas,1990-06-30,359843000.0,AR,4.0,5.0,MF-33GA,1990
562,Arkansas,1990-09-30,337726000.0,AR,4.0,5.0,MF-33GA,1990
563,Arkansas,1990-12-31,307951000.0,AR,4.0,5.0,MF-33GA,1990
564,Arkansas,1991-03-31,272105000.0,AR,4.0,5.0,MF-33GA,1991
565,Arkansas,1991-06-30,339098000.0,AR,4.0,5.0,MF-33GA,1991
566,Arkansas,1991-09-30,327546000.0,AR,4.0,5.0,MF-33GA,1991
567,Arkansas,1991-12-31,318482000.0,AR,4.0,5.0,MF-33GA,1991
568,Arkansas,1992-03-31,294218000.0,AR,4.0,5.0,MF-33GA,1992
569,Arkansas,1992-06-30,335787000.0,AR,4.0,5.0,MF-33GA,1992
570,Arkansas,1992-09-30,337634000.0,AR,4.0,5.0,MF-33GA,1992
571,Arkansas,1992-12-31,318872000.0,AR,4.0,5.0,MF-33GA,1992
572,Arkansas,1993-03-31,300382000.0,AR,4.0,5.0,MF-33GA,1993
573,Arkansas,1993-06-30,329552000.0,AR,4.0,5.0,MF-33GA,1993
574,Arkansas,1993-09-30,354345000.0,AR,4.0,5.0,MF-33GA,1993
575,Arkansas,1993-12-31,335283000.0,AR,4.0,5.0,MF-33GA,1993
576,Arkansas,1994-03-31,286701000.0,AR,4.0,5.0,MF-33GA,1994
577,Arkansas,1994-06-30,372726000.0,AR,4.0,5.0,MF-33GA,1994
578,Arkansas,1994-09-30,347732000.0,AR,4.0,5.0,MF-33GA,1994
579,Arkansas,1994-12-31,332214000.0,AR,4.0,5.0,MF-33GA,1994
580,Arkansas,1995-03-31,308005000.0,AR,4.0,5.0,MF-33GA,1995
581,Arkansas,1995-06-30,346416000.0,AR,4.0,5.0,MF-33GA,1995
582,Arkansas,1995-09-30,360376000.0,AR,4.0,5.0,MF-33GA,1995
583,Arkansas,1995-12-31,362344000.0,AR,4.0,5.0,MF-33GA,1995
584,Arkansas,1996-03-31,289714000.0,AR,4.0,5.0,MF-33GA,1996
585,Arkansas,1996-06-30,394314000.0,AR,4.0,5.0,MF-33GA,1996
586,Arkansas,1996-09-30,359455000.0,AR,4.0,5.0,MF-33GA,1996
587,Arkansas,1996-12-31,339402000.0,AR,4.0,5.0,MF-33GA,1996
588,Arkansas,1997-03-31,331405000.0,AR,4.0,5.0,MF-33GA,1997
589,Arkansas,1997-06-30,374658000.0,AR,4.0,5.0,MF-33GA,1997
590,Arkansas,1997-09-30,366920000.0,AR,4.0,5.0,MF-33GA,1997
591,Arkansas,1997-12-31,355307000.0,AR,4.0,5.0,MF-33GA,1997
592,Arkansas,1998-03-31,331973000.0,AR,4.0,5.0,MF-33GA,1998
593,Arkansas,1998-06-30,367717000.0,AR,4.0,5.0,MF-33GA,1998
594,Arkansas,1998-09-30,375176000.0,AR,4.0,5.0,MF-33GA,1998
595,Arkansas,1998-12-31,355990000.0,AR,4.0,5.0,MF-33GA,1998
596,Arkansas,1999-03-31,342397000.0,AR,4.0,5.0,MF-33GA,1999
597,Arkansas,1999-06-30,379680000.0,AR,4.0,5.0,MF-33GA,1999
598,Arkansas,1999-09-30,377517000.0,AR,4.0,5.0,MF-33GA,1999
599,Arkansas,1999-12-31,362497000.0,AR,4.0,5.0,MF-33GA,1999
600,Arkansas,2000-03-31,346597000.0,AR,4.0,5.0,MF-33GA,2000
601,Arkansas,2000-06-30,364466000.0,AR,4.0,5.0,MF-33GA,2000
602,Arkansas,2000-09-30,370984000.0,AR,4.0,5.0,MF-33GA,2000
603,Arkansas,2000-12-31,352737000.0,AR,4.0,5.0,MF-33GA,2000
604,Arkansas,2001-03-31,331683000.0,AR,4.0,5.0,MF-33GA,2001
605,Arkansas,2001-06-30,371924000.0,AR,4.0,5.0,MF-33GA,2001
606,Arkansas,2001-09-30,368767000.0,AR,4.0,5.0,MF-33GA,2001
607,Arkansas,2001-12-31,364192000.0,AR,4.0,5.0,MF-33GA,2001
608,Arkansas,2002-03-31,344583000.0,AR,4.0,5.0,MF-33GA,2002
609,Arkansas,2002-06-30,372913000.0,AR,4.0,5.0,MF-33GA,2002
610,Arkansas,2002-09-30,385585000.0,AR,4.0,5.0,MF-33GA,2002
611,Arkansas,2002-12-31,364612000.0,AR,4.0,5.0,MF-33GA,2002
612,Arkansas,2003-03-31,337847000.0,AR,4.0,5.0,MF-33GA,2003
613,Arkansas,2003-06-30,377305000.0,AR,4.0,5.0,MF-33GA,2003
614,Arkansas,2003-09-30,385534000.0,AR,4.0,5.0,MF-33GA,2003
615,Arkansas,2003-12-31,374449000.0,AR,4.0,5.0,MF-33GA,2003
616,Arkansas,2004-03-31,359902000.0,AR,4.0,5.0,MF-33GA,2004
617,Arkansas,2004-06-30,378488000.0,AR,4.0,5.0,MF-33GA,2004
618,Arkansas,2004-09-30,382934000.0,AR,4.0,5.0,MF-33GA,2004
619,Arkansas,2004-12-31,366607000.0,AR,4.0,5.0,MF-33GA,2004
620,Arkansas,2005-03-31,352511000.0,AR,4.0,5.0,MF-33GA,2005
621,Arkansas,2005-06-30,374776000.0,AR,4.0,5.0,MF-33GA,2005
622,Arkansas,2005-09-30,373801000.0,AR,4.0,5.0,MF-33GA,2005
623,Arkansas,2005-12-31,361167000.0,AR,4.0,5.0,MF-33GA,2005
624,Arkansas,2006-03-31,343436000.0,AR,4.0,5.0,MF-33GA,2006
625,Arkansas,2006-06-30,370317000.0,AR,4.0,5.0,MF-33GA,2006
626,Arkansas,2006-09-30,370472000.0,AR,4.0,5.0,MF-33GA,2006
627,Arkansas,2006-12-31,365189000.0,AR,4.0,5.0,MF-33GA,2006
628,Arkansas,2007-03-31,351713000.0,AR,4.0,5.0,MF-33GA,2007
629,Arkansas,2007-06-30,373646000.0,AR,4.0,5.0,MF-33GA,2007
630,Arkansas,2007-09-30,373828000.0,AR,4.0,5.0,MF-33GA,2007
631,Arkansas,2007-12-31,362434000.0,AR,4.0,5.0,MF-33GA,2007
632,Arkansas,2008-03-31,341086713.0,AR,4.0,5.0,MF-33GA,2008
633,Arkansas,2008-06-30,359632967.0,AR,4.0,5.0,MF-33GA,2008
634,Arkansas,2008-09-30,360969749.0,AR,4.0,5.0,MF-33GA,2008
635,Arkansas,2008-12-31,367451898.0,AR,4.0,5.0,MF-33GA,2008
636,Arkansas,2009-03-31,351132989.0,AR,4.0,5.0,MF-33GA,2009
637,Arkansas,2009-06-30,375884560.0,AR,4.0,5.0,MF-33GA,2009
638,Arkansas,2009-09-30,378754795.0,AR,4.0,5.0,MF-33GA,2009
639,Arkansas,2009-12-31,358111733.0,AR,4.0,5.0,MF-33GA,2009
640,Arkansas,2010-03-31,328865066.0,AR,4.0,5.0,MF-33GA,2010
641,Arkansas,2010-06-30,384681337.0,AR,4.0,5.0,MF-33GA,2010
642,Arkansas,2010-09-30,384281868.0,AR,4.0,5.0,MF-33GA,2010
643,Arkansas,2010-12-31,369279750.0,AR,4.0,5.0,MF-33GA,2010
644,Arkansas,2011-03-31,334709069.0,AR,4.0,5.0,MF-33GA,2011
645,Arkansas,2011-06-30,364015279.0,AR,4.0,5.0,MF-33GA,2011
646,Arkansas,2011-09-30,365228396.0,AR,4.0,5.0,MF-33GA,2011
647,Arkansas,2011-12-31,362313473.0,AR,4.0,5.0,MF-33GA,2011
648,Arkansas,2012-03-31,347510000.0,AR,4.0,5.0,MF-33GA,2012
649,Arkansas,2012-06-30,368418000.0,AR,4.0,5.0,MF-33GA,2012
650,Arkansas,2012-09-30,363458000.0,AR,4.0,5.0,MF-33GA,2012
651,Arkansas,2012-12-31,355582000.0,AR,4.0,5.0,MF-33GA,2012
652,Arkansas,2013-03-31,336780000.0,AR,4.0,5.0,MF-33GA,2013
653,Arkansas,2013-06-30,369184000.0,AR,4.0,5.0,MF-33GA,2013
654,Arkansas,2013-09-30,353074000.0,AR,4.0,5.0,MF-33GA,2013
655,Arkansas,2013-12-31,352058000.0,AR,4.0,5.0,MF-33GA,2013
656,Arkansas,2014-03-31,337382601.0,AR,4.0,5.0,MF-33GA,2014
657,Arkansas,2014-06-30,368930872.0,AR,4.0,5.0,MF-33GA,2014
658,Arkansas,2014-09-30,371832265.0,AR,4.0,5.0,MF-33GA,2014
659,Arkansas,2014-12-31,366267467.0,AR,4.0,5.0,MF-33GA,2014
660,Arkansas,2015-03-31,335627480.0,AR,4.0,5.0,MF-33GA,2015
661,Arkansas,2015-06-30,377649975.0,AR,4.0,5.0,MF-33GA,2015
662,Arkansas,2015-09-30,388637710.0,AR,4.0,5.0,MF-33GA,2015
663,Arkansas,2015-12-31,369887205.0,AR,4.0,5.0,MF-33GA,2015
664,Arkansas,2016-03-31,360821000.0,AR,4.0,5.0,MF-33GA,2016
665,Arkansas,2016-06-30,390236000.0,AR,4.0,5.0,MF-33GA,2016
666,Arkansas,2016-09-30,398717000.0,AR,4.0,5.0,MF-33GA,2016
667,Arkansas,2016-12-31,386673000.0,AR,4.0,5.0,MF-33GA,2016
668,Arkansas,2017-03-31,361451973.0,AR,4.0,5.0,MF-33GA,2017
669,Arkansas,2017-06-30,394131108.0,AR,4.0,5.0,MF-33GA,2017
670,Arkansas,2017-09-30,391149263.0,AR,4.0,5.0,MF-33GA,2017
671,Arkansas,2017-12-31,386164967.0,AR,4.0,5.0,MF-33GA,2017
672,Arkansas,2018-03-31,356023193.0,AR,4.0,5.0,MF-33GA,2018
673,Arkansas,2018-06-30,396438761.0,AR,4.0,5.0,MF-33GA,2018
674,Arkansas,2018-09-30,391088455.0,AR,4.0,5.0,MF-33GA,2018
675,Arkansas,2018-12-31,384950259.0,AR,4.0,5.0,MF-33GA,2018
676,Arkansas,2019-03-31,361032694.0,AR,4.0,5.0,MF-33GA,2019
677,Arkansas,2019-06-30,397359581.0,AR,4.0,5.0,MF-33GA,2019
678,Arkansas,2019-09-30,403380613.0,AR,4.0,5.0,MF-33GA,2019
679,Arkansas,2019-12-31,394761025.0,AR,4.0,5.0,MF-33GA,2019
680,Arkansas,2020-03-31,358644051.0,AR,4.0,5.0,MF-33GA,2020
681,Arkansas,2020-06-30,335187546.0,AR,4.0,5.0,MF-33GA,2020
682,Arkansas,2020-09-30,383904264.0,AR,4.0,5.0,MF-33GA,2020
683,Arkansas,2020-12-31,375935936.0,AR,4.0,5.0,MF-33GA,2020
684,Arkansas,2021-03-31,348111420.0,AR,4.0,5.0,MF-33GA,2021
685,Arkansas,2021-06-30,408283876.0,AR,4.0,5.0,MF-33GA,2021
686,Arkansas,2021-09-30,404922137.0,AR,4.0,5.0,MF-33GA,2021
687,Arkansas,2021-12-31,399015345.0,AR,4.0,5.0,MF-33GA,2021
688,California,1979-03-31,2870053000.0,CA,5.0,6.0,MF-33GA,1979
689,California,1979-06-30,2856542000.0,CA,5.0,6.0,MF-33GA,1979
690,California,1979-09-30,2886238000.0,CA,5.0,6.0,MF-33GA,1979
691,California,1979-12-31,2752648000.0,CA,5.0,6.0,MF-33GA,1979
692,California,1980-03-31,2720100000.0,CA,5.0,6.0,MF-33GA,1980
693,California,1980-06-30,2762529000.0,CA,5.0,6.0,MF-33GA,1980
694,California,1980-09-30,2822716000.0,CA,5.0,6.0,MF-33GA,1980
695,California,1980-12-31,2686705000.0,CA,5.0,6.0,MF-33GA,1980
696,California,1981-03-31,2622269000.0,CA,5.0,6.0,MF-33GA,1981
697,California,1981-06-30,2787757000.0,CA,5.0,6.0,MF-33GA,1981
698,California,1981-09-30,2739718000.0,CA,5.0,6.0,MF-33GA,1981
699,California,1981-12-31,2693118000.0,CA,5.0,6.0,MF-33GA,1981
700,California,1982-03-31,2564407000.0,CA,5.0,6.0,MF-33GA,1982
701,California,1982-06-30,2679979000.0,CA,5.0,6.0,MF-33GA,1982
702,California,1982-09-30,2737102000.0,CA,5.0,6.0,MF-33GA,1982
703,California,1982-12-31,2679046000.0,CA,5.0,6.0,MF-33GA,1982
704,California,1983-03-31,2682499000.0,CA,5.0,6.0,MF-33GA,1983
705,California,1983-06-30,2704396000.0,CA,5.0,6.0,MF-33GA,1983
706,California,1983-09-30,2848918000.0,CA,5.0,6.0,MF-33GA,1983
707,California,1983-12-31,2796849000.0,CA,5.0,6.0,MF-33GA,1983
708,California,1984-03-31,2781299000.0,CA,5.0,6.0,MF-33GA,1984
709,California,1984-06-30,2845352000.0,CA,5.0,6.0,MF-33GA,1984
710,California,1984-09-30,2938898000.0,CA,5.0,6.0,MF-33GA,1984
711,California,1984-12-31,2848029000.0,CA,5.0,6.0,MF-33GA,1984
712,California,1985-03-31,2856034000.0,CA,5.0,6.0,MF-33GA,1985
713,California,1985-06-30,2907169000.0,CA,5.0,6.0,MF-33GA,1985
714,California,1985-09-30,3002150000.0,CA,5.0,6.0,MF-33GA,1985
715,California,1985-12-31,2890898000.0,CA,5.0,6.0,MF-33GA,1985
716,California,1986-03-31,2838063000.0,CA,5.0,6.0,MF-33GA,1986
717,California,1986-06-30,3052662000.0,CA,5.0,6.0,MF-33GA,1986
718,California,1986-09-30,3160202000.0,CA,5.0,6.0,MF-33GA,1986
719,California,1986-12-31,3124727000.0,CA,5.0,6.0,MF-33GA,1986
720,California,1987-03-31,2966249000.0,CA,5.0,6.0,MF-33GA,1987
721,California,1987-06-30,3189605000.0,CA,5.0,6.0,MF-33GA,1987
722,California,1987-09-30,3188545000.0,CA,5.0,6.0,MF-33GA,1987
723,California,1987-12-31,3198727000.0,CA,5.0,6.0,MF-33GA,1987
724,California,1988-03-31,3097395000.0,CA,5.0,6.0,MF-33GA,1988
725,California,1988-06-30,3193327000.0,CA,5.0,6.0,MF-33GA,1988
726,California,1988-09-30,3318447000.0,CA,5.0,6.0,MF-33GA,1988
727,California,1988-12-31,3291197000.0,CA,5.0,6.0,MF-33GA,1988
728,California,1989-03-31,3185057000.0,CA,5.0,6.0,MF-33GA,1989
729,California,1989-06-30,3513903000.0,CA,5.0,6.0,MF-33GA,1989
730,California,1989-09-30,3328664000.0,CA,5.0,6.0,MF-33GA,1989
731,California,1989-12-31,3311207000.0,CA,5.0,6.0,MF-33GA,1989
732,California,1990-03-31,3265868000.0,CA,5.0,6.0,MF-33GA,1990
733,California,1990-06-30,3408172000.0,CA,5.0,6.0,MF-33GA,1990
734,California,1990-09-30,3390341000.0,CA,5.0,6.0,MF-33GA,1990
735,California,1990-12-31,3240978000.0,CA,5.0,6.0,MF-33GA,1990
736,California,1991-03-31,3164305000.0,CA,5.0,6.0,MF-33GA,1991
737,California,1991-06-30,3301599000.0,CA,5.0,6.0,MF-33GA,1991
738,California,1991-09-30,3329883000.0,CA,5.0,6.0,MF-33GA,1991
739,California,1991-12-31,2990876000.0,CA,5.0,6.0,MF-33GA,1991
740,California,1992-03-31,3105729000.0,CA,5.0,6.0,MF-33GA,1992
741,California,1992-06-30,3941324000.0,CA,5.0,6.0,MF-33GA,1992
742,California,1992-09-30,3313554000.0,CA,5.0,6.0,MF-33GA,1992
743,California,1992-12-31,3281775000.0,CA,5.0,6.0,MF-33GA,1992
744,California,1993-03-31,3130218000.0,CA,5.0,6.0,MF-33GA,1993
745,California,1993-06-30,3335041000.0,CA,5.0,6.0,MF-33GA,1993
746,California,1993-09-30,3491870000.0,CA,5.0,6.0,MF-33GA,1993
747,California,1993-12-31,3231794000.0,CA,5.0,6.0,MF-33GA,1993
748,California,1994-03-31,3136480000.0,CA,5.0,6.0,MF-33GA,1994
749,California,1994-06-30,3315934000.0,CA,5.0,6.0,MF-33GA,1994
750,California,1994-09-30,3357866000.0,CA,5.0,6.0,MF-33GA,1994
751,California,1994-12-31,3353819000.0,CA,5.0,6.0,MF-33GA,1994
752,California,1995-03-31,3146157000.0,CA,5.0,6.0,MF-33GA,1995
753,California,1995-06-30,3320223000.0,CA,5.0,6.0,MF-33GA,1995
754,California,1995-09-30,3407640000.0,CA,5.0,6.0,MF-33GA,1995
755,California,1995-12-31,3384119000.0,CA,5.0,6.0,MF-33GA,1995
756,California,1996-03-31,3279265000.0,CA,5.0,6.0,MF-33GA,1996
757,California,1996-06-30,3365609000.0,CA,5.0,6.0,MF-33GA,1996
758,California,1996-09-30,3447001000.0,CA,5.0,6.0,MF-33GA,1996
759,California,1996-12-31,3427207000.0,CA,5.0,6.0,MF-33GA,1996
760,California,1997-03-31,3217766000.0,CA,5.0,6.0,MF-33GA,1997
761,California,1997-06-30,3619398000.0,CA,5.0,6.0,MF-33GA,1997
762,California,1997-09-30,3525827000.0,CA,5.0,6.0,MF-33GA,1997
763,California,1997-12-31,3359729000.0,CA,5.0,6.0,MF-33GA,1997
764,California,1998-03-31,3329683000.0,CA,5.0,6.0,MF-33GA,1998
765,California,1998-06-30,3539448000.0,CA,5.0,6.0,MF-33GA,1998
766,California,1998-09-30,3554207000.0,CA,5.0,6.0,MF-33GA,1998
767,California,1998-12-31,3580465000.0,CA,5.0,6.0,MF-33GA,1998
768,California,1999-03-31,3401556000.0,CA,5.0,6.0,MF-33GA,1999
769,California,1999-06-30,3649322000.0,CA,5.0,6.0,MF-33GA,1999
770,California,1999-09-30,3701969000.0,CA,5.0,6.0,MF-33GA,1999
771,California,1999-12-31,3696124000.0,CA,5.0,6.0,MF-33GA,1999
772,California,2000-03-31,3442262000.0,CA,5.0,6.0,MF-33GA,2000
773,California,2000-06-30,3655070000.0,CA,5.0,6.0,MF-33GA,2000
774,California,2000-09-30,3756107000.0,CA,5.0,6.0,MF-33GA,2000
775,California,2000-12-31,3728342000.0,CA,5.0,6.0,MF-33GA,2000
776,California,2001-03-31,3599885000.0,CA,5.0,6.0,MF-33GA,2001
777,California,2001-06-30,3819792000.0,CA,5.0,6.0,MF-33GA,2001
778,California,2001-09-30,3889308000.0,CA,5.0,6.0,MF-33GA,2001
779,California,2001-12-31,3657719000.0,CA,5.0,6.0,MF-33GA,2001
780,California,2002-03-31,3723252000.0,CA,5.0,6.0,MF-33GA,2002
781,California,2002-06-30,3964259000.0,CA,5.0,6.0,MF-33GA,2002
782,California,2002-09-30,4142400000.0,CA,5.0,6.0,MF-33GA,2002
783,California,2002-12-31,3869035000.0,CA,5.0,6.0,MF-33GA,2002
784,California,2003-03-31,3599907000.0,CA,5.0,6.0,MF-33GA,2003
785,California,2003-06-30,3939391000.0,CA,5.0,6.0,MF-33GA,2003
786,California,2003-09-30,4055372000.0,CA,5.0,6.0,MF-33GA,2003
787,California,2003-12-31,3696650000.0,CA,5.0,6.0,MF-33GA,2003
788,California,2004-03-31,3905728000.0,CA,5.0,6.0,MF-33GA,2004
789,California,2004-06-30,3995899000.0,CA,5.0,6.0,MF-33GA,2004
790,California,2004-09-30,4067480000.0,CA,5.0,6.0,MF-33GA,2004
791,California,2004-12-31,3953847000.0,CA,5.0,6.0,MF-33GA,2004
792,California,2005-03-31,3829662000.0,CA,5.0,6.0,MF-33GA,2005
793,California,2005-06-30,4048286000.0,CA,5.0,6.0,MF-33GA,2005
794,California,2005-09-30,4069849000.0,CA,5.0,6.0,MF-33GA,2005
795,California,2005-12-31,4005747000.0,CA,5.0,6.0,MF-33GA,2005
796,California,2006-03-31,3878379000.0,CA,5.0,6.0,MF-33GA,2006
797,California,2006-06-30,3973687000.0,CA,5.0,6.0,MF-33GA,2006
798,California,2006-09-30,4027449000.0,CA,5.0,6.0,MF-33GA,2006
799,California,2006-12-31,3965171000.0,CA,5.0,6.0,MF-33GA,2006
800,California,2007-03-31,3856701000.0,CA,5.0,6.0,MF-33GA,2007
801,California,2007-06-30,3953421000.0,CA,5.0,6.0,MF-33GA,2007
802,California,2007-09-30,3981037000.0,CA,5.0,6.0,MF-33GA,2007
803,California,2007-12-31,3906633000.0,CA,5.0,6.0,MF-33GA,2007
804,California,2008-03-31,3830989340.0,CA,5.0,6.0,MF-33GA,2008
805,California,2008-06-30,3762646284.0,CA,5.0,6.0,MF-33GA,2008
806,California,2008-09-30,3735737501.0,CA,5.0,6.0,MF-33GA,2008
807,California,2008-12-31,3722555792.0,CA,5.0,6.0,MF-33GA,2008
808,California,2009-03-31,3622464641.0,CA,5.0,6.0,MF-33GA,2009
809,California,2009-06-30,3778474432.0,CA,5.0,6.0,MF-33GA,2009
810,California,2009-09-30,3774789362.0,CA,5.0,6.0,MF-33GA,2009
811,California,2009-12-31,3655777683.0,CA,5.0,6.0,MF-33GA,2009
812,California,2010-03-31,3581774561.0,CA,5.0,6.0,MF-33GA,2010
813,California,2010-06-30,3806273312.0,CA,5.0,6.0,MF-33GA,2010
814,California,2010-09-30,3803307791.0,CA,5.0,6.0,MF-33GA,2010
815,California,2010-12-31,3699069946.0,CA,5.0,6.0,MF-33GA,2010
816,California,2011-03-31,3578172679.0,CA,5.0,6.0,MF-33GA,2011
817,California,2011-06-30,3668687442.0,CA,5.0,6.0,MF-33GA,2011
818,California,2011-09-30,3729473266.0,CA,5.0,6.0,MF-33GA,2011
819,California,2011-12-31,3639254452.0,CA,5.0,6.0,MF-33GA,2011
820,California,2012-03-31,3562849000.0,CA,5.0,6.0,MF-33GA,2012
821,California,2012-06-30,3699071000.0,CA,5.0,6.0,MF-33GA,2012
822,California,2012-09-30,3684645000.0,CA,5.0,6.0,MF-33GA,2012
823,California,2012-12-31,3579126000.0,CA,5.0,6.0,MF-33GA,2012
824,California,2013-03-31,3511223000.0,CA,5.0,6.0,MF-33GA,2013
825,California,2013-06-30,3689423000.0,CA,5.0,6.0,MF-33GA,2013
826,California,2013-09-30,3717464000.0,CA,5.0,6.0,MF-33GA,2013
827,California,2013-12-31,3635195000.0,CA,5.0,6.0,MF-33GA,2013
828,California,2014-03-31,3532390834.0,CA,5.0,6.0,MF-33GA,2014
829,California,2014-06-30,3707502410.0,CA,5.0,6.0,MF-33GA,2014
830,California,2014-09-30,3761604409.0,CA,5.0,6.0,MF-33GA,2014
831,California,2014-12-31,3716370687.0,CA,5.0,6.0,MF-33GA,2014
832,California,2015-03-31,3654453334.0,CA,5.0,6.0,MF-33GA,2015
833,California,2015-06-30,3800757836.0,CA,5.0,6.0,MF-33GA,2015
834,California,2015-09-30,3861603988.0,CA,5.0,6.0,MF-33GA,2015
835,California,2015-12-31,3803147855.0,CA,5.0,6.0,MF-33GA,2015
836,California,2016-03-31,3750485000.0,CA,5.0,6.0,MF-33GA,2016
837,California,2016-06-30,3901855000.0,CA,5.0,6.0,MF-33GA,2016
838,California,2016-09-30,3987328000.0,CA,5.0,6.0,MF-33GA,2016
839,California,2016-12-31,3868026000.0,CA,5.0,6.0,MF-33GA,2016
840,California,2017-03-31,3737171275.0,CA,5.0,6.0,MF-33GA,2017
841,California,2017-06-30,3964826967.0,CA,5.0,6.0,MF-33GA,2017
842,California,2017-09-30,3951751790.0,CA,5.0,6.0,MF-33GA,2017
843,California,2017-12-31,3941075663.0,CA,5.0,6.0,MF-33GA,2017
844,California,2018-03-31,3732449056.0,CA,5.0,6.0,MF-33GA,2018
845,California,2018-06-30,3980629886.0,CA,5.0,6.0,MF-33GA,2018
846,California,2018-09-30,3960977261.0,CA,5.0,6.0,MF-33GA,2018
847,California,2018-12-31,3865402742.0,CA,5.0,6.0,MF-33GA,2018
848,California,2019-03-31,3673655242.0,CA,5.0,6.0,MF-33GA,2019
849,California,2019-06-30,3857080022.0,CA,5.0,6.0,MF-33GA,2019
850,California,2019-09-30,4138181560.0,CA,5.0,6.0,MF-33GA,2019
851,California,2019-12-31,3773163794.0,CA,5.0,6.0,MF-33GA,2019
852,California,2020-03-31,3440913846.0,CA,5.0,6.0,MF-33GA,2020
853,California,2020-06-30,2669187304.0,CA,5.0,6.0,MF-33GA,2020
854,California,2020-09-30,3209862160.0,CA,5.0,6.0,MF-33GA,2020
855,California,2020-12-31,3191746264.0,CA,5.0,6.0,MF-33GA,2020
856,California,2021-03-31,3110729875.0,CA,5.0,6.0,MF-33GA,2021
857,California,2021-06-30,3560933583.0,CA,5.0,6.0,MF-33GA,2021
858,California,2021-09-30,3654110480.0,CA,5.0,6.0,MF-33GA,2021
859,California,2021-12-31,3510063056.0,CA,5.0,6.0,MF-33GA,2021
860,Colorado,1979-03-31,379617000.0,CO,6.0,8.0,MF-33GA,1979
861,Colorado,1979-06-30,386981000.0,CO,6.0,8.0,MF-33GA,1979
862,Colorado,1979-09-30,415249000.0,CO,6.0,8.0,MF-33GA,1979
863,Colorado,1979-12-31,373674000.0,CO,6.0,8.0,MF-33GA,1979
